image,Epsilon,label,runtime,network,ds
415,0.061,8,9511.336952924728,mnist-net_256x4,train
418,,8,24.016414642333984,mnist-net_256x4,train
439,0.133,8,3490.509353160858,mnist-net_256x4,train
445,0.147,8,7046.144446134567,mnist-net_256x4,train
456,0.079,8,9792.027023077011,mnist-net_256x4,train
469,0.121,8,12860.06881594658,mnist-net_256x4,train
485,0.119,8,12763.491692781448,mnist-net_256x4,train
499,0.165,8,12018.693843603134,mnist-net_256x4,train
503,0.029,8,3574.650857925415,mnist-net_256x4,train
517,0.071,8,9075.168530702593,mnist-net_256x4,train
528,0.037,8,9990.763245105743,mnist-net_256x4,train
532,0.081,8,6422.622722864151,mnist-net_256x4,train
539,0.119,8,12540.015603542328,mnist-net_256x4,train
545,0.107,8,9977.76958322525,mnist-net_256x4,train
559,0.019,8,765.4808232784271,mnist-net_256x4,train
571,0.157,8,13289.42119383812,mnist-net_256x4,train
575,0.113,8,19346.39217686653,mnist-net_256x4,train
594,0.091,8,11275.444495916368,mnist-net_256x4,train
602,0.057,8,9045.21123099327,mnist-net_256x4,train
615,0.117,8,18567.36674761772,mnist-net_256x4,train
627,0.093,8,11698.395035266876,mnist-net_256x4,train
628,0.051,8,9033.809171676636,mnist-net_256x4,train
685,0.105,8,13113.572871923448,mnist-net_256x4,train
694,0.073,8,9714.5305185318,mnist-net_256x4,train
705,0.129,8,17523.60895562172,mnist-net_256x4,train
708,0.061,8,12653.28830718994,mnist-net_256x4,train
720,0.031,8,5084.608994483948,mnist-net_256x4,train
725,0.127,8,16155.20950126648,mnist-net_256x4,train
726,0.049,8,7367.413435220718,mnist-net_256x4,train
734,0.103,8,9763.038480997086,mnist-net_256x4,train
736,0.083,8,9687.368114948273,mnist-net_256x4,train
740,0.017,8,180.2753472328186,mnist-net_256x4,train
756,0.103,8,9966.872357606888,mnist-net_256x4,train
758,0.117,8,9574.068208932877,mnist-net_256x4,train
761,0.151,8,9954.35056066513,mnist-net_256x4,train
766,0.153,8,5604.412707090378,mnist-net_256x4,train
769,0.141,8,6197.201318740845,mnist-net_256x4,train
777,0.145,8,6973.378022432327,mnist-net_256x4,train
784,0.069,8,12020.603289365768,mnist-net_256x4,train
791,0.179,8,12196.433705568314,mnist-net_256x4,train
792,0.047,8,5660.924648284912,mnist-net_256x4,train
796,0.109,8,17258.271686792374,mnist-net_256x4,train
817,0.073,8,8036.314924478531,mnist-net_256x4,train
823,0.143,8,6920.413374662399,mnist-net_256x4,train
831,0.201,8,15889.391607046127,mnist-net_256x4,train
858,0.059,8,9560.14517045021,mnist-net_256x4,train
865,0.141,8,10068.970445632936,mnist-net_256x4,train
876,0.051,8,9472.361161708832,mnist-net_256x4,train
885,0.147,8,6811.93513917923,mnist-net_256x4,train
913,0.151,8,17027.67590403557,mnist-net_256x4,train
923,0.179,8,12515.731805562971,mnist-net_256x4,train
925,0.191,8,16791.35151743889,mnist-net_256x4,train
935,0.043,8,3274.2926263809204,mnist-net_256x4,train
963,0.125,8,14166.665806531906,mnist-net_256x4,train
972,0.169,8,9345.511734008787,mnist-net_256x4,train
976,0.143,8,12201.174703121183,mnist-net_256x4,train
1009,0.105,8,12748.704142570496,mnist-net_256x4,train
1013,0.073,8,5919.925948143005,mnist-net_256x4,train
1016,0.071,8,9999.611435890198,mnist-net_256x4,train
1025,0.085,8,6003.30743932724,mnist-net_256x4,train
1026,0.075,8,9718.080143213272,mnist-net_256x4,train
1045,0.095,8,9302.12411236763,mnist-net_256x4,train
1059,0.109,8,9730.654659748076,mnist-net_256x4,train
1063,0.061,8,10052.10883975029,mnist-net_256x4,train
1064,0.081,8,9515.8390519619,mnist-net_256x4,train
1067,0.121,8,12834.836400032043,mnist-net_256x4,train
1086,0.063,8,9308.487208604813,mnist-net_256x4,train
1101,0.093,8,12763.535998106005,mnist-net_256x4,train
1105,0.131,8,2926.3143079280853,mnist-net_256x4,train
7,0.027,9,7584.574872493744,mnist-net_256x4,test
9,0.071,9,6540.272007226944,mnist-net_256x4,test
12,0.063,9,3004.802800655365,mnist-net_256x4,test
16,0.049,9,6797.043587446213,mnist-net_256x4,test
20,0.033,9,7994.75291633606,mnist-net_256x4,test
58,0.071,9,10130.768914222715,mnist-net_256x4,test
62,0.007,9,577.4821758270264,mnist-net_256x4,test
73,0.027,9,6852.199828863144,mnist-net_256x4,test
78,0.035,9,10222.442370176315,mnist-net_256x4,test
92,0.019,9,6582.7974627017975,mnist-net_256x4,test
99,0.065,9,3457.087875366211,mnist-net_256x4,test
105,0.043,9,3541.0686028003693,mnist-net_256x4,test
108,0.071,9,6600.07736992836,mnist-net_256x4,test
113,0.041,9,9939.612517118454,mnist-net_256x4,test
118,0.045,9,17247.322717428207,mnist-net_256x4,test
125,0.041,9,6547.095255613327,mnist-net_256x4,test
150,0.041,9,3077.547835588455,mnist-net_256x4,test
185,0.065,9,3654.857602596283,mnist-net_256x4,test
193,0.029,9,3488.333221912384,mnist-net_256x4,test
206,0.035,9,6341.664116382599,mnist-net_256x4,test
209,0.055,9,6874.910627603531,mnist-net_256x4,test
212,0.075,9,9994.691302776337,mnist-net_256x4,test
214,0.031,9,3612.9003019332886,mnist-net_256x4,test
235,0.047,9,17215.8737950325,mnist-net_256x4,test
241,0.025,9,10072.606501817703,mnist-net_256x4,test
252,0.075,9,10005.88512301445,mnist-net_256x4,test
264,0.019,9,3410.7091343402863,mnist-net_256x4,test
273,0.031,9,6230.587918043137,mnist-net_256x4,test
281,0.063,9,9385.540875196457,mnist-net_256x4,test
284,0.039,9,9206.124888896942,mnist-net_256x4,test
292,0.045,9,7873.739501476288,mnist-net_256x4,test
315,0.033,9,6557.388231992722,mnist-net_256x4,test
320,0.011,9,2783.468287706375,mnist-net_256x4,test
322,0.063,9,3199.72677898407,mnist-net_256x4,test
336,0.029,9,3574.8983335494995,mnist-net_256x4,test
359,0.015,9,3378.45521402359,mnist-net_256x4,test
389,0.007,9,305.3013129234314,mnist-net_256x4,test
394,0.049,9,16213.358332157137,mnist-net_256x4,test
414,0.029,9,10357.417446374891,mnist-net_256x4,test
417,0.021,9,3416.9854085445404,mnist-net_256x4,test
422,0.031,9,7802.886312961578,mnist-net_256x4,test
426,0.023,9,6764.479523658752,mnist-net_256x4,test
434,0.027,9,9934.539874315262,mnist-net_256x4,test
448,0.021,9,9826.63405752182,mnist-net_256x4,test
454,0.047,9,13749.360409021378,mnist-net_256x4,test
471,0.035,9,9097.727412700651,mnist-net_256x4,test
479,0.041,9,10011.15939426422,mnist-net_256x4,test
481,0.065,9,3577.152101755142,mnist-net_256x4,test
487,0.063,9,3686.266134500504,mnist-net_256x4,test
488,0.029,9,7099.210123538971,mnist-net_256x4,test
496,0.055,9,6542.081079006195,mnist-net_256x4,test
501,0.079,9,13557.454582691193,mnist-net_256x4,test
521,0.053,9,10261.657560110092,mnist-net_256x4,test
530,0.049,9,6723.777555704117,mnist-net_256x4,test
558,0.045,9,13650.860026597977,mnist-net_256x4,test
560,0.039,9,6677.155017375946,mnist-net_256x4,test
562,0.039,9,13060.203016757963,mnist-net_256x4,test
575,0.047,9,9861.166944742205,mnist-net_256x4,test
593,0.023,9,6966.968788862228,mnist-net_256x4,test
598,0.049,9,9580.847510099413,mnist-net_256x4,test
599,0.049,9,13261.007486104963,mnist-net_256x4,test
616,0.059,9,14742.965416431429,mnist-net_256x4,test
627,0.029,9,9481.07120513916,mnist-net_256x4,test
634,0.063,9,3467.902987718582,mnist-net_256x4,test
639,0.053,9,6281.488190174103,mnist-net_256x4,test
662,0.051,9,13323.513221502304,mnist-net_256x4,test
671,0.051,9,10230.995071649551,mnist-net_256x4,test
673,0.073,9,6801.408542871475,mnist-net_256x4,test
678,0.047,9,6589.507085800171,mnist-net_256x4,test
681,0.069,9,15417.74316740036,mnist-net_256x4,test
706,0.061,9,10115.9675886631,mnist-net_256x4,test
733,0.057,9,16851.968975543976,mnist-net_256x4,test
758,0.047,9,6524.347350597382,mnist-net_256x4,test
759,0.019,9,3474.786770105362,mnist-net_256x4,test
773,0.055,9,13245.076960086824,mnist-net_256x4,test
788,0.051,9,6674.993825435638,mnist-net_256x4,test
813,0.013,9,3488.5738520622253,mnist-net_256x4,test
833,0.037,9,6735.35581612587,mnist-net_256x4,test
862,0.031,9,9528.931458950045,mnist-net_256x4,test
874,0.037,9,10270.938732862473,mnist-net_256x4,test
893,0.055,9,17533.464946508408,mnist-net_256x4,test
906,0.073,9,9819.972470760344,mnist-net_256x4,test
913,0.019,9,7046.157596349716,mnist-net_256x4,test
928,0.037,9,9741.572082996368,mnist-net_256x4,test
954,0.075,9,10349.360414505005,mnist-net_256x4,test
962,0.021,9,3415.9063396453857,mnist-net_256x4,test
966,0.021,9,3611.13245344162,mnist-net_256x4,test
992,0.041,9,3254.0310707092285,mnist-net_256x4,test
999,0.039,9,13784.396159172058,mnist-net_256x4,test
1000,0.043,9,10052.465933322906,mnist-net_256x4,test
1005,0.029,9,3197.859698534012,mnist-net_256x4,test
1013,0.061,9,16826.447945833206,mnist-net_256x4,test
1045,0.041,9,9898.675706148148,mnist-net_256x4,test
1048,0.055,9,10604.02869963646,mnist-net_256x4,test
1058,0.047,9,10625.865725755692,mnist-net_256x4,test
4,0.043,9,10288.093955278397,mnist-net_256x4,train
19,0.039,9,6208.437487125397,mnist-net_256x4,train
22,0.033,9,10726.534561395643,mnist-net_256x4,train
33,0.013,9,3020.747309923172,mnist-net_256x4,train
43,0.059,9,17299.953501224518,mnist-net_256x4,train
45,0.053,9,12846.2522418499,mnist-net_256x4,train
48,0.001,9,186.88527822494507,mnist-net_256x4,train
57,0.059,9,12103.423510789871,mnist-net_256x4,train
87,0.051,9,10971.690392494202,mnist-net_256x4,train
110,0.067,9,7253.920176267624,mnist-net_256x4,train
116,0.073,9,5414.335921764374,mnist-net_256x4,train
133,0.057,9,10042.948307037354,mnist-net_256x4,train
153,0.061,9,13415.598702430723,mnist-net_256x4,train
154,0.009,9,3695.7988619804382,mnist-net_256x4,train
162,0.045,9,6804.371232748032,mnist-net_256x4,train
167,0.081,9,11139.820163965223,mnist-net_256x4,train
170,0.055,9,14437.04629778862,mnist-net_256x4,train
176,0.067,9,7037.920133590698,mnist-net_256x4,train
183,0.063,9,3428.59619641304,mnist-net_256x4,train
195,0.037,9,13024.007819652556,mnist-net_256x4,train
226,0.029,9,3786.546974182129,mnist-net_256x4,train
227,0.039,9,6440.437429189682,mnist-net_256x4,train
247,0.037,9,17366.193385362625,mnist-net_256x4,train
264,0.013,9,3236.092192173004,mnist-net_256x4,train
267,0.031,9,7958.241501569748,mnist-net_256x4,train
280,0.041,9,13311.502439022064,mnist-net_256x4,train
282,0.007,9,3805.258991003037,mnist-net_256x4,train
285,0.015,9,11287.421036958694,mnist-net_256x4,train
304,0.027,9,6986.44328212738,mnist-net_256x4,train
313,0.041,9,2901.701479434967,mnist-net_256x4,train
319,0.061,9,11591.665011405945,mnist-net_256x4,train
322,0.041,9,7470.055075645447,mnist-net_256x4,train
334,0.033,9,6028.729430675507,mnist-net_256x4,train
344,0.043,9,11236.8736641407,mnist-net_256x4,train
346,0.013,9,3118.501804828644,mnist-net_256x4,train
350,0.041,9,9736.44063448906,mnist-net_256x4,train
362,0.041,9,7979.637819051743,mnist-net_256x4,train
364,0.023,9,5973.898818254471,mnist-net_256x4,train
374,0.005,9,324.0307731628418,mnist-net_256x4,train
383,0.081,9,10279.60433793068,mnist-net_256x4,train
389,0.061,9,11823.83773469925,mnist-net_256x4,train
409,0.055,9,6763.409273386002,mnist-net_256x4,train
419,0.061,9,16625.68057489395,mnist-net_256x4,train
423,0.055,9,13129.923040390016,mnist-net_256x4,train
424,0.003,9,324.09259486198425,mnist-net_256x4,train
428,0.057,9,12509.827870845796,mnist-net_256x4,train
434,0.043,9,14423.38956785202,mnist-net_256x4,train
441,0.057,9,11545.932961463928,mnist-net_256x4,train
460,0.025,9,10016.343799591064,mnist-net_256x4,train
471,0.053,9,9110.555910110474,mnist-net_256x4,train
482,0.029,9,10521.361082553864,mnist-net_256x4,train
487,0.023,9,7538.521144628525,mnist-net_256x4,train
501,0.019,9,7928.985205411911,mnist-net_256x4,train
520,0.055,9,5945.433039426804,mnist-net_256x4,train
525,0.045,9,9187.053247213364,mnist-net_256x4,train
529,0.013,9,3322.0063276290894,mnist-net_256x4,train
550,0.047,9,5805.730907201767,mnist-net_256x4,train
566,0.049,9,13741.485902786257,mnist-net_256x4,train
580,0.055,9,5287.506993770599,mnist-net_256x4,train
583,0.025,9,13266.51114487648,mnist-net_256x4,train
589,0.057,9,13739.125425577164,mnist-net_256x4,train
595,0.017,9,14588.69604587555,mnist-net_256x4,train
600,0.065,9,7399.23335981369,mnist-net_256x4,train
601,0.019,9,6006.08868265152,mnist-net_256x4,train
621,0.057,9,12606.278723716736,mnist-net_256x4,train
626,0.023,9,6045.309783935547,mnist-net_256x4,train
631,0.015,9,3224.377389907837,mnist-net_256x4,train
641,0.053,9,6965.265714168549,mnist-net_256x4,train
687,0.077,9,13563.091912269592,mnist-net_256x4,train
704,0.055,9,9717.476848840714,mnist-net_256x4,train
707,0.075,9,19651.682653665543,mnist-net_256x4,train
727,0.083,9,19997.61966443062,mnist-net_256x4,train
741,0.069,9,12960.73637676239,mnist-net_256x4,train
744,0.017,9,8044.640662908554,mnist-net_256x4,train
755,0.065,9,7531.8376252651215,mnist-net_256x4,train
763,0.085,9,17510.075790166855,mnist-net_256x4,train
764,0.079,9,17202.083017349243,mnist-net_256x4,train
772,0.047,9,12094.86165356636,mnist-net_256x4,train
782,0.033,9,6481.477870702744,mnist-net_256x4,train
788,0.003,9,102.00674295425416,mnist-net_256x4,train
793,0.093,9,14468.588891506197,mnist-net_256x4,train
800,0.037,9,12050.559910774233,mnist-net_256x4,train
806,0.041,9,9866.469677686691,mnist-net_256x4,train
812,0.069,9,10861.845130443571,mnist-net_256x4,train
822,0.039,9,16021.472084760666,mnist-net_256x4,train
826,0.033,9,7142.398211479187,mnist-net_256x4,train
827,0.045,9,6864.010265111923,mnist-net_256x4,train
864,0.051,9,6593.058516740799,mnist-net_256x4,train
887,0.073,9,10054.535131692886,mnist-net_256x4,train
900,0.041,9,3444.585776567459,mnist-net_256x4,train
929,0.063,9,3410.349437236786,mnist-net_256x4,train
930,0.053,9,13254.560237169266,mnist-net_256x4,train
932,0.055,9,13705.834650278091,mnist-net_256x4,train
940,0.049,9,6934.029125928879,mnist-net_256x4,train
974,0.013,9,155.68225979804993,mnist-net_256x4,train
980,0.057,9,7851.796593666077,mnist-net_256x4,train
3,0.053,0,10539.370408773422,mnist_relu_4_1024,test
10,0.101,0,6559.464374780655,mnist_relu_4_1024,test
13,0.137,0,8916.499321222305,mnist_relu_4_1024,test
25,0.153,0,6567.90477347374,mnist_relu_4_1024,test
28,0.119,0,14177.128656625748,mnist_relu_4_1024,test
55,0.109,0,9830.953706741331,mnist_relu_4_1024,test
69,0.055,0,13710.919160366058,mnist_relu_4_1024,test
71,0.165,0,13089.48100924492,mnist_relu_4_1024,test
101,0.081,0,6915.864702701569,mnist_relu_4_1024,test
126,0.047,0,6616.632698535919,mnist_relu_4_1024,test
136,0.113,0,10259.89870238304,mnist_relu_4_1024,test
148,0.117,0,10312.06661748886,mnist_relu_4_1024,test
157,0.121,0,11070.752441167831,mnist_relu_4_1024,test
183,0.125,0,13604.064635276794,mnist_relu_4_1024,test
188,0.123,0,13093.44961476326,mnist_relu_4_1024,test
192,0.105,0,9792.146713256836,mnist_relu_4_1024,test
194,0.091,0,10224.409004211426,mnist_relu_4_1024,test
215,0.057,0,10134.65640258789,mnist_relu_4_1024,test
246,0.137,0,6809.607397317886,mnist_relu_4_1024,test
269,0.089,0,10123.750226259232,mnist_relu_4_1024,test
271,0.077,0,10399.842086791992,mnist_relu_4_1024,test
294,0.069,0,8906.528664827347,mnist_relu_4_1024,test
296,0.141,0,6484.307672262192,mnist_relu_4_1024,test
297,0.039,0,6925.655552864075,mnist_relu_4_1024,test
305,0.033,0,6974.602545976639,mnist_relu_4_1024,test
311,0.203,0,10467.886467933657,mnist_relu_4_1024,test
312,0.139,0,10189.020555973051,mnist_relu_4_1024,test
324,0.055,0,9599.302139520643,mnist_relu_4_1024,test
327,0.145,0,9959.140596866608,mnist_relu_4_1024,test
346,0.077,0,10028.864795684814,mnist_relu_4_1024,test
365,0.089,0,7018.521463632584,mnist_relu_4_1024,test
372,0.057,0,10043.61789894104,mnist_relu_4_1024,test
380,0.069,0,7379.510669231415,mnist_relu_4_1024,test
407,0.099,0,8529.545357942581,mnist_relu_4_1024,test
424,0.079,0,9871.492204904556,mnist_relu_4_1024,test
440,0.179,0,10458.140844583511,mnist_relu_4_1024,test
441,0.155,0,8181.610053539276,mnist_relu_4_1024,test
443,0.043,0,10879.50966668129,mnist_relu_4_1024,test
459,0.129,0,16485.179180145264,mnist_relu_4_1024,test
485,0.077,0,10462.77898478508,mnist_relu_4_1024,test
490,0.077,0,10596.33868598938,mnist_relu_4_1024,test
498,0.085,0,8363.196170330048,mnist_relu_4_1024,test
525,0.115,0,13600.785316705704,mnist_relu_4_1024,test
545,0.017,0,7030.482319116592,mnist_relu_4_1024,test
546,0.147,0,9681.32677769661,mnist_relu_4_1024,test
552,0.049,0,7099.366017103195,mnist_relu_4_1024,test
561,0.061,0,17037.890599012375,mnist_relu_4_1024,test
564,0.107,0,14589.728782176971,mnist_relu_4_1024,test
567,0.055,0,7162.150623559952,mnist_relu_4_1024,test
581,0.127,0,13062.943250894548,mnist_relu_4_1024,test
586,0.085,0,16706.63807797432,mnist_relu_4_1024,test
592,0.139,0,8519.519956827164,mnist_relu_4_1024,test
597,0.091,0,7192.966056346893,mnist_relu_4_1024,test
608,0.067,0,6362.544669389725,mnist_relu_4_1024,test
611,0.151,0,12975.35942530632,mnist_relu_4_1024,test
620,0.069,0,10299.989834547045,mnist_relu_4_1024,test
642,0.081,0,10354.850637435911,mnist_relu_4_1024,test
644,0.109,0,9925.689340353012,mnist_relu_4_1024,test
656,0.065,0,3670.678246974945,mnist_relu_4_1024,test
661,0.049,0,7428.992238044739,mnist_relu_4_1024,test
701,0.107,0,11312.849163770676,mnist_relu_4_1024,test
704,0.059,0,10188.59634423256,mnist_relu_4_1024,test
713,0.059,0,9457.004703998566,mnist_relu_4_1024,test
717,0.055,0,6828.595487356186,mnist_relu_4_1024,test
721,0.055,0,6572.061014652252,mnist_relu_4_1024,test
723,0.053,0,10570.086955785751,mnist_relu_4_1024,test
742,0.127,0,16183.128612995148,mnist_relu_4_1024,test
750,,0,13.073652267456056,mnist_relu_4_1024,test
763,0.057,0,13332.726909160614,mnist_relu_4_1024,test
794,0.121,0,10189.364465475082,mnist_relu_4_1024,test
804,0.117,0,13651.808277606964,mnist_relu_4_1024,test
821,0.077,0,13255.731634140016,mnist_relu_4_1024,test
845,0.073,0,9898.904514312744,mnist_relu_4_1024,test
851,0.115,0,10259.262506484984,mnist_relu_4_1024,test
854,0.141,0,6999.437596082687,mnist_relu_4_1024,test
871,0.159,0,12585.698786258698,mnist_relu_4_1024,test
884,0.131,0,3382.63543176651,mnist_relu_4_1024,test
895,0.023,0,6767.340333223343,mnist_relu_4_1024,test
896,0.043,0,10587.66847229004,mnist_relu_4_1024,test
904,0.107,0,12574.196024417875,mnist_relu_4_1024,test
932,0.071,0,10078.3200674057,mnist_relu_4_1024,test
972,0.123,0,13770.208495616913,mnist_relu_4_1024,test
981,0.127,0,16556.769131422043,mnist_relu_4_1024,test
993,0.063,0,6495.191011190414,mnist_relu_4_1024,test
997,0.145,0,9929.815525531769,mnist_relu_4_1024,test
1001,0.103,0,16562.461634874344,mnist_relu_4_1024,test
1009,0.079,0,10160.969902515411,mnist_relu_4_1024,test
1034,0.055,0,6858.142026424408,mnist_relu_4_1024,test
1047,0.091,0,9795.106215238571,mnist_relu_4_1024,test
1061,0.097,0,6701.679376125336,mnist_relu_4_1024,test
1084,0.143,0,12664.173614025116,mnist_relu_4_1024,test
1094,0.147,0,6880.004326105118,mnist_relu_4_1024,test
1121,0.105,0,10660.428957939148,mnist_relu_4_1024,test
1148,0.149,0,8124.332693338394,mnist_relu_4_1024,test
1154,0.101,0,10129.500507354736,mnist_relu_4_1024,test
1176,0.053,0,7952.818742275238,mnist_relu_4_1024,test
1188,0.091,0,9941.327404737473,mnist_relu_4_1024,test
1191,0.069,0,6826.586505889893,mnist_relu_4_1024,test
1195,0.123,0,12903.341584205627,mnist_relu_4_1024,test
1197,0.095,0,17394.440551757812,mnist_relu_4_1024,test
1,0.103,0,16054.872098684313,mnist_relu_4_1024,train
21,0.055,0,12837.809044837952,mnist_relu_4_1024,train
34,0.105,0,10614.634749650955,mnist_relu_4_1024,train
37,0.143,0,10402.550777435305,mnist_relu_4_1024,train
51,0.125,0,30372.190207719803,mnist_relu_4_1024,train
56,0.111,0,33366.88563132286,mnist_relu_4_1024,train
63,0.073,0,17974.976341724396,mnist_relu_4_1024,train
68,0.029,0,12701.503240823746,mnist_relu_4_1024,train
69,0.079,0,23795.499036073685,mnist_relu_4_1024,train
75,0.033,0,13036.000202178957,mnist_relu_4_1024,train
