epsilon,result,label,runtime,network,image,ds
0.027,unsat,0,332.974892616272,mnist-net,346,test
0.265,sat,0,2.1831133365631104,mnist-net,365,test
0.133,sat,0,3.229682683944702,mnist-net,365,test
0.131,sat,0,2.968085527420044,mnist-net,365,test
0.065,sat,0,3.0391604900360107,mnist-net,365,test
0.063,sat,0,2.8031930923461914,mnist-net,365,test
0.029,unsat,0,95.79454827308656,mnist-net,365,test
0.047,sat,0,3.1703124046325684,mnist-net,365,test
0.039,sat,0,3.399563789367676,mnist-net,365,test
0.035,sat,0,17.05443811416626,mnist-net,365,test
0.033,sat,0,71.39627003669739,mnist-net,365,test
0.031,unsat,0,408.9981122016907,mnist-net,365,test
0.265,sat,0,2.1769700050354004,mnist-net,372,test
0.133,sat,0,3.1451332569122314,mnist-net,372,test
0.131,sat,0,3.07633376121521,mnist-net,372,test
0.063,sat,0,39.49316549301148,mnist-net,372,test
0.065,cancelled,0,47.6708722114563,mnist-net,372,test
0.021,unsat,0,2.286161422729492,mnist-net,372,test
0.041,unsat,0,493.986536026001,mnist-net,372,test
0.043,unsat,0,489.0999348163605,mnist-net,372,test
0.053,unsat,0,3416.478415727616,mnist-net,372,test
0.051,cancelled,0,3417.8853290081024,mnist-net,372,test
0.059,sat,0,56.1866238117218,mnist-net,372,test
0.057,unsat,0,3497.28741645813,mnist-net,372,test
0.055,cancelled,0,3441.093759536743,mnist-net,372,test
0.265,sat,0,2.77063512802124,mnist-net,380,test
0.133,sat,0,4.1023945808410645,mnist-net,380,test
0.131,sat,0,4.041225910186768,mnist-net,380,test
0.065,sat,0,4.141505002975464,mnist-net,380,test
0.031,unsat,0,2.23382830619812,mnist-net,380,test
0.063,sat,0,3.859773874282837,mnist-net,380,test
0.047,sat,0,2.6020314693450928,mnist-net,380,test
0.045,sat,0,2.669191598892212,mnist-net,380,test
0.039,sat,0,4.436776638031006,mnist-net,380,test
0.033,unsat,0,10.04415225982666,mnist-net,380,test
0.035,unsat,0,26.134642124176025,mnist-net,380,test
0.037,unsat,0,143.09766268730164,mnist-net,380,test
0.265,sat,0,2.179605007171631,mnist-net,407,test
0.133,sat,0,3.2067790031433105,mnist-net,407,test
0.131,sat,0,3.086025714874268,mnist-net,407,test
0.063,unsat,0,430.20521092414856,mnist-net,407,test
0.097,sat,0,3.419881582260132,mnist-net,407,test
0.081,sat,0,10.1467444896698,mnist-net,407,test
0.073,sat,0,9.736621141433716,mnist-net,407,test
0.069,sat,0,10.023057222366331,mnist-net,407,test
0.067,sat,0,580.6263935565948,mnist-net,407,test
0.065,unsat,0,1296.5893485546112,mnist-net,407,test
0.265,sat,0,2.1772360801696777,mnist-net,424,test
0.133,sat,0,3.2508087158203125,mnist-net,424,test
0.131,sat,0,3.099794149398804,mnist-net,424,test
0.065,unsat,0,3288.0099968910217,mnist-net,424,test
0.063,cancelled,0,3286.3572664260864,mnist-net,424,test
0.107,sat,0,3.587573766708374,mnist-net,424,test
0.087,sat,0,32.05496573448181,mnist-net,424,test
0.085,sat,0,32.01528978347778,mnist-net,424,test
0.075,sat,0,9.111579179763794,mnist-net,424,test
0.073,sat,0,43.29082894325256,mnist-net,424,test
0.069,sat,0,86.71278214454651,mnist-net,424,test
0.067,unsat,0,3356.8134186267853,mnist-net,424,test
0.133,sat,0,3.590538263320923,mnist-net,440,test
0.265,cancelled,0,6.50090217590332,mnist-net,440,test
0.265,sat,0,3.613084077835083,mnist-net,440,test
0.043,unsat,0,1.8147077560424805,mnist-net,440,test
0.087,unsat,0,2567.04669213295,mnist-net,440,test
0.111,sat,0,2.5218324661254883,mnist-net,440,test
0.099,sat,0,29.5058331489563,mnist-net,440,test
0.089,unsat,0,2642.7001321315765,mnist-net,440,test
0.093,unsat,0,3271.796849966049,mnist-net,440,test
0.095,unsat,0,3561.855080604553,mnist-net,440,test
0.097,unsat,0,3507.4866728782654,mnist-net,440,test
0.133,sat,0,3.446126937866211,mnist-net,441,test
0.265,sat,0,3.4279448986053467,mnist-net,441,test
0.265,cancelled,0,5.781152248382568,mnist-net,441,test
0.087,sat,0,11.910136699676514,mnist-net,441,test
0.041,unsat,0,45.30405569076538,mnist-net,441,test
0.043,unsat,0,74.89937162399292,mnist-net,441,test
0.063,unsat,0,3272.465626001358,mnist-net,441,test
0.075,sat,0,30.888002157211304,mnist-net,441,test
0.065,unsat,0,3376.2475261688232,mnist-net,441,test
0.071,sat,0,32.57104730606079,mnist-net,441,test
0.067,unsat,0,3265.9294135570526,mnist-net,441,test
0.069,unsat,0,3467.5204412937164,mnist-net,441,test
0.133,sat,0,2.1794888973236084,mnist-net,443,test
0.265,cancelled,0,4.521838665008545,mnist-net,443,test
0.265,sat,0,2.1734158992767334,mnist-net,443,test
0.087,sat,0,3.5032472610473637,mnist-net,443,test
0.043,sat,0,3.5226449966430664,mnist-net,443,test
0.041,sat,0,3.642332077026367,mnist-net,443,test
0.019,unsat,0,89.74228072166443,mnist-net,443,test
0.031,sat,0,2.2011539936065674,mnist-net,443,test
0.021,unsat,0,97.64963269233704,mnist-net,443,test
0.025,sat,0,6.6981422901153564,mnist-net,443,test
0.027,cancelled,0,2.109455347061157,mnist-net,443,test
0.023,unsat,0,430.744099855423,mnist-net,443,test
0.265,sat,0,3.557274580001831,mnist-net,459,test
0.133,sat,0,3.5713181495666504,mnist-net,459,test
0.131,sat,0,17.25843834877014,mnist-net,459,test
0.063,unsat,0,325.76303601264954,mnist-net,459,test
0.097,sat,0,35.08909034729004,mnist-net,459,test
0.065,unsat,0,869.2609214782715,mnist-net,459,test
0.081,unsat,0,3390.9041311740875,mnist-net,459,test
0.079,cancelled,0,2910.272919416428,mnist-net,459,test
0.091,sat,0,2105.152603626251,mnist-net,459,test
0.087,unsat,0,3486.928269147873,mnist-net,459,test
0.085,cancelled,0,1381.8947024345398,mnist-net,459,test
0.089,unsat,0,3400.809905290604,mnist-net,459,test
0.133,sat,0,3.5718026161193848,mnist-net,485,test
0.265,cancelled,0,6.298273324966431,mnist-net,485,test
0.087,sat,0,56.66280364990234,mnist-net,485,test
0.041,unsat,0,205.8595597743988,mnist-net,485,test
0.065,sat,0,9.710585832595823,mnist-net,485,test
0.043,unsat,0,487.20157122612,mnist-net,485,test
0.053,unsat,0,3264.9262182712555,mnist-net,485,test
0.059,sat,0,385.6682138442993,mnist-net,485,test
0.055,unsat,0,3456.1665456295013,mnist-net,485,test
0.057,unsat,0,3473.9952132701874,mnist-net,485,test
0.265,sat,0,2.181424379348755,mnist-net,490,test
0.133,sat,0,3.186903715133667,mnist-net,490,test
0.131,sat,0,3.2292897701263428,mnist-net,490,test
0.065,sat,0,3.251054525375366,mnist-net,490,test
0.063,sat,0,3.1070315837860107,mnist-net,490,test
0.029,unsat,0,125.58136367797852,mnist-net,490,test
0.031,unsat,0,158.14623737335205,mnist-net,490,test
0.047,sat,0,44.82654476165772,mnist-net,490,test
0.045,sat,0,45.60877156257629,mnist-net,490,test
0.039,sat,0,106.45378160476685,mnist-net,490,test
0.033,unsat,0,705.2252950668335,mnist-net,490,test
0.035,unsat,0,682.6423704624176,mnist-net,490,test
0.037,unsat,0,1834.3898029327397,mnist-net,490,test
0.133,sat,0,4.348042964935303,mnist-net,498,test
0.265,cancelled,0,7.934813022613525,mnist-net,498,test
0.265,sat,0,4.390283346176148,mnist-net,498,test
0.087,sat,0,31.6502742767334,mnist-net,498,test
0.041,unsat,0,803.4711759090424,mnist-net,498,test
0.065,sat,0,3.366064071655273,mnist-net,498,test
0.053,sat,0,37.784144163131714,mnist-net,498,test
0.043,unsat,0,2126.150201320648,mnist-net,498,test
0.049,sat,0,118.2564935684204,mnist-net,498,test
0.047,unsat,0,3386.289195537567,mnist-net,498,test
0.045,cancelled,0,2025.7187237739563,mnist-net,498,test
0.265,sat,0,2.759824275970459,mnist-net,525,test
0.133,sat,0,4.116516351699829,mnist-net,525,test
0.131,sat,0,3.870361804962158,mnist-net,525,test
0.065,unsat,0,3261.766613960266,mnist-net,525,test
0.063,cancelled,0,3259.721686601639,mnist-net,525,test
0.107,sat,0,4.382673025131226,mnist-net,525,test
0.087,sat,0,33.76223802566528,mnist-net,525,test
0.085,sat,0,28.358163118362427,mnist-net,525,test
0.075,sat,0,66.37190508842468,mnist-net,525,test
0.069,unsat,0,3226.9826912879944,mnist-net,525,test
0.073,unsat,0,3360.1466381549835,mnist-net,525,test
0.071,cancelled,0,63.97150993347168,mnist-net,525,test
0.133,sat,0,5.453841209411621,mnist-net,545,test
0.265,cancelled,0,10.75727605819702,mnist-net,545,test
0.087,sat,0,5.314288854598999,mnist-net,545,test
0.043,sat,0,27.715819597244263,mnist-net,545,test
0.019,unsat,0,2.7933568954467773,mnist-net,545,test
0.041,sat,0,27.22211599349976,mnist-net,545,test
0.029,unsat,0,118.0319254398346,mnist-net,545,test
0.031,unsat,0,370.6701717376709,mnist-net,545,test
0.037,sat,0,323.3724973201752,mnist-net,545,test
0.033,unsat,0,856.0237121582031,mnist-net,545,test
0.035,timeout,0,3600.0,mnist-net,545,test
0.265,sat,0,4.279368162155151,mnist-net,546,test
0.133,sat,0,4.382639408111572,mnist-net,546,test
0.131,sat,0,4.391144514083862,mnist-net,546,test
0.063,unsat,0,27.768075227737427,mnist-net,546,test
0.097,sat,0,3.9302978515625,mnist-net,546,test
0.065,unsat,0,67.7314510345459,mnist-net,546,test
0.081,sat,0,94.09371161460876,mnist-net,546,test
0.071,unsat,0,260.7972490787506,mnist-net,546,test
0.079,unsat,0,3370.497140169144,mnist-net,546,test
0.075,cancelled,0,3036.875690460205,mnist-net,546,test
0.265,sat,0,4.364928245544434,mnist-net,55,test
0.133,sat,0,4.486025810241699,mnist-net,55,test
0.131,sat,0,4.377055168151856,mnist-net,55,test
0.065,sat,0,4.516858100891113,mnist-net,55,test
0.063,sat,0,4.3332359790802,mnist-net,55,test
0.031,sat,0,4.47752833366394,mnist-net,55,test
0.013,unsat,0,2.2493133544921875,mnist-net,55,test
0.021,unsat,0,2.209527015686035,mnist-net,55,test
0.025,unsat,0,2.2500720024108887,mnist-net,55,test
0.027,unsat,0,79.25587391853333,mnist-net,55,test
0.029,unsat,0,213.6735291481018,mnist-net,55,test
0.133,sat,0,3.555133104324341,mnist-net,552,test
0.265,cancelled,0,9.609530448913574,mnist-net,552,test
0.087,sat,0,6.00045108795166,mnist-net,552,test
0.043,sat,0,6.026980400085449,mnist-net,552,test
0.041,sat,0,5.928542852401733,mnist-net,552,test
0.019,unsat,0,37.04398036003113,mnist-net,552,test
0.021,unsat,0,50.85073733329773,mnist-net,552,test
0.029,unsat,0,238.28057837486267,mnist-net,552,test
0.031,unsat,0,452.5806064605713,mnist-net,552,test
0.037,sat,0,3.443840980529785,mnist-net,552,test
0.035,unsat,0,223.6807541847229,mnist-net,552,test
0.033,cancelled,0,33.637784481048584,mnist-net,552,test
0.265,sat,0,2.781743049621582,mnist-net,561,test
0.133,sat,0,4.13771390914917,mnist-net,561,test
0.131,sat,0,4.236946105957031,mnist-net,561,test
0.065,sat,0,4.336757659912109,mnist-net,561,test
0.063,sat,0,4.313060998916626,mnist-net,561,test
0.029,unsat,0,282.03928327560425,mnist-net,561,test
0.047,sat,0,4.4357075691223145,mnist-net,561,test
0.039,sat,0,2.584428071975708,mnist-net,561,test
0.035,sat,0,4.249387502670288,mnist-net,561,test
0.031,unsat,0,591.4490435123444,mnist-net,561,test
0.033,unsat,0,1649.850007534027,mnist-net,561,test
0.265,sat,0,2.334660768508911,mnist-net,564,test
0.133,sat,0,3.303544521331787,mnist-net,564,test
0.131,sat,0,3.1825106143951416,mnist-net,564,test
0.065,sat,0,3.205522060394287,mnist-net,564,test
0.031,unsat,0,1.8167510032653809,mnist-net,564,test
0.063,sat,0,40.91286826133728,mnist-net,564,test
0.047,unsat,0,3342.628040075302,mnist-net,564,test
0.045,cancelled,0,3307.8893780708318,mnist-net,564,test
0.053,unsat,0,3222.800150871277,mnist-net,564,test
0.057,unsat,0,3276.44511461258,mnist-net,564,test
0.061,unsat,0,3353.635688304901,mnist-net,564,test
0.059,cancelled,0,3410.452140808105,mnist-net,564,test
0.265,sat,0,3.2815115451812744,mnist-net,567,test
0.133,sat,0,4.825222969055176,mnist-net,567,test
0.131,sat,0,4.975146055221558,mnist-net,567,test
0.065,sat,0,5.018432378768921,mnist-net,567,test
0.063,sat,0,5.137911319732666,mnist-net,567,test
0.031,unsat,0,185.8382246494293,mnist-net,567,test
0.029,cancelled,0,182.00597047805783,mnist-net,567,test
0.051,sat,0,5.386199474334717,mnist-net,567,test
0.041,unsat,0,3289.1555190086365,mnist-net,567,test
0.039,cancelled,0,3283.8534741401672,mnist-net,567,test
0.045,sat,0,2.7625532150268555,mnist-net,567,test
0.047,cancelled,0,6.311889410018921,mnist-net,567,test
0.043,unsat,0,3354.779928445816,mnist-net,567,test
0.265,sat,0,2.096623659133911,mnist-net,581,test
0.133,sat,0,3.095660924911499,mnist-net,581,test
0.131,sat,0,3.1715805530548096,mnist-net,581,test
0.065,sat,0,3.1301403045654297,mnist-net,581,test
0.031,unsat,0,1.7690865993499756,mnist-net,581,test
0.063,sat,0,34.57551550865173,mnist-net,581,test
0.045,unsat,0,35.32658243179321,mnist-net,581,test
0.047,unsat,0,70.14121270179749,mnist-net,581,test
0.053,unsat,0,3320.649730920792,mnist-net,581,test
0.055,unsat,0,3365.8200826644897,mnist-net,581,test
0.059,sat,0,52.42767000198364,mnist-net,581,test
0.057,sat,0,85.27631187438965,mnist-net,581,test
0.265,sat,0,2.204108238220215,mnist-net,586,test
0.133,sat,0,3.2167975902557373,mnist-net,586,test
0.131,sat,0,3.0893867015838623,mnist-net,586,test
0.063,sat,0,10.332278728485107,mnist-net,586,test
0.065,cancelled,0,17.69728183746338,mnist-net,586,test
0.021,unsat,0,2.2639291286468506,mnist-net,586,test
0.041,unsat,0,1670.2341821193695,mnist-net,586,test
0.053,sat,0,10.010419845581056,mnist-net,586,test
0.043,unsat,0,3369.0997729301453,mnist-net,586,test
0.047,unsat,0,3487.698854446411,mnist-net,586,test
0.051,sat,0,629.4264197349548,mnist-net,586,test
0.049,unsat,0,3336.863869428634,mnist-net,586,test
0.133,sat,0,4.37904691696167,mnist-net,592,test
0.265,sat,0,4.345085144042969,mnist-net,592,test
0.265,cancelled,0,7.86425256729126,mnist-net,592,test
0.043,unsat,0,2.0386757850646973,mnist-net,592,test
0.087,unsat,0,1623.8944833278656,mnist-net,592,test
0.111,sat,0,3.346083879470825,mnist-net,592,test
0.099,sat,0,18.75229215621948,mnist-net,592,test
0.089,unsat,0,2204.331722259521,mnist-net,592,test
0.095,sat,0,39.149412870407104,mnist-net,592,test
0.093,sat,0,1329.6365869045258,mnist-net,592,test
0.091,unsat,0,3511.1154386997223,mnist-net,592,test
0.133,sat,0,3.632477045059204,mnist-net,597,test
0.265,cancelled,0,6.292853116989136,mnist-net,597,test
0.265,sat,0,3.642970561981201,mnist-net,597,test
0.087,sat,0,34.40727472305298,mnist-net,597,test
0.043,unsat,0,90.3350281715393,mnist-net,597,test
0.041,cancelled,0,56.0225088596344,mnist-net,597,test
0.071,sat,0,23.73447680473328,mnist-net,597,test
0.057,sat,0,412.3910958766937,mnist-net,597,test
0.049,unsat,0,327.4194366931915,mnist-net,597,test
0.051,unsat,0,536.1105177402496,mnist-net,597,test
0.053,unsat,0,723.627044916153,mnist-net,597,test
0.055,unsat,0,2359.449853658676,mnist-net,597,test
0.265,sat,0,2.25901198387146,mnist-net,608,test
0.133,sat,0,3.279557228088379,mnist-net,608,test
0.131,sat,0,3.0762746334075928,mnist-net,608,test
0.065,sat,0,9.787107706069946,mnist-net,608,test
0.031,unsat,0,1.8080391883850095,mnist-net,608,test
0.063,sat,0,34.467994689941406,mnist-net,608,test
0.045,unsat,0,114.90802526474,mnist-net,608,test
0.047,unsat,0,553.6588313579559,mnist-net,608,test
0.055,unsat,0,3365.04877781868,mnist-net,608,test
0.053,cancelled,0,2955.2760865688324,mnist-net,608,test
0.059,sat,0,52.1990339756012,mnist-net,608,test
0.057,sat,0,57.728435754776,mnist-net,608,test
0.265,sat,0,4.664740800857544,mnist-net,611,test
0.133,sat,0,12.26838755607605,mnist-net,611,test
0.131,sat,0,11.883341073989868,mnist-net,611,test
0.065,sat,0,4.337737321853638,mnist-net,611,test
0.063,sat,0,4.539426803588867,mnist-net,611,test
0.029,unsat,0,2.205339908599853,mnist-net,611,test
0.031,unsat,0,16.669315576553345,mnist-net,611,test
0.047,sat,0,64.08916234970093,mnist-net,611,test
0.037,unsat,0,38.30237698554993,mnist-net,611,test
0.041,unsat,0,143.99837851524353,mnist-net,611,test
0.045,sat,0,342.32291984558105,mnist-net,611,test
0.043,unsat,0,163.51757884025574,mnist-net,611,test
0.265,sat,0,3.626823663711548,mnist-net,620,test
0.133,sat,0,3.686068296432495,mnist-net,620,test
0.065,sat,0,2.2947585582733154,mnist-net,620,test
0.131,cancelled,0,4.532066822052002,mnist-net,620,test
0.021,unsat,0,1.8178353309631348,mnist-net,620,test
0.041,unsat,0,1630.941411972046,mnist-net,620,test
0.043,unsat,0,3488.681850671768,mnist-net,620,test
0.053,unsat,0,3356.030714035034,mnist-net,620,test
0.059,sat,0,85.21953868865967,mnist-net,620,test
0.057,sat,0,1208.428440093994,mnist-net,620,test
0.055,unsat,0,3524.779709815979,mnist-net,620,test
0.265,sat,0,2.277013063430786,mnist-net,642,test
0.133,sat,0,3.201613426208496,mnist-net,642,test
0.131,sat,0,3.174810647964477,mnist-net,642,test
0.065,sat,0,3.378293991088867,mnist-net,642,test
0.063,sat,0,3.146973133087158,mnist-net,642,test
0.031,sat,0,2.219442129135132,mnist-net,642,test
0.013,unsat,0,1.8386926651000977,mnist-net,642,test
0.021,unsat,0,8.461987018585205,mnist-net,642,test
0.025,unsat,0,71.85288405418396,mnist-net,642,test
0.029,unsat,0,154.70939445495603,mnist-net,642,test
0.027,cancelled,0,65.70964050292969,mnist-net,642,test
0.133,sat,0,4.574180841445923,mnist-net,644,test
0.265,cancelled,0,8.378387689590454,mnist-net,644,test
0.265,sat,0,4.599587202072144,mnist-net,644,test
0.087,sat,0,4.552118301391602,mnist-net,644,test
0.041,unsat,0,61.66350436210632,mnist-net,644,test
0.043,unsat,0,103.77787327766418,mnist-net,644,test
0.065,sat,0,39.14662432670593,mnist-net,644,test
0.063,sat,0,120.7956371307373,mnist-net,644,test
0.053,unsat,0,3439.4429585933685,mnist-net,644,test
0.051,cancelled,0,3328.7474501132965,mnist-net,644,test
0.059,unsat,0,3579.5509424209595,mnist-net,644,test
0.057,cancelled,0,3583.09938287735,mnist-net,644,test
0.061,sat,0,430.2934374809265,mnist-net,644,test
0.265,sat,0,3.352426290512085,mnist-net,656,test
0.133,sat,0,4.972667217254639,mnist-net,656,test
0.131,sat,0,4.873234987258911,mnist-net,656,test
0.065,sat,0,4.99393892288208,mnist-net,656,test
0.063,sat,0,4.470524549484253,mnist-net,656,test
0.031,unsat,0,82.364985704422,mnist-net,656,test
0.029,cancelled,0,80.17034649848938,mnist-net,656,test
0.051,sat,0,29.99452424049377,mnist-net,656,test
0.041,sat,0,251.9372699260712,mnist-net,656,test
0.035,unsat,0,137.70970153808594,mnist-net,656,test
0.037,unsat,0,283.5483853816986,mnist-net,656,test
0.039,unsat,0,957.4073770046234,mnist-net,656,test
0.265,sat,0,3.682440042495728,mnist-net,661,test
0.133,sat,0,3.670418500900269,mnist-net,661,test
0.065,sat,0,2.283289194107056,mnist-net,661,test
0.131,cancelled,0,4.422037363052368,mnist-net,661,test
0.021,unsat,0,1.8566267490386963,mnist-net,661,test
0.043,unsat,0,3273.7816820144653,mnist-net,661,test
0.041,cancelled,0,3281.814027786255,mnist-net,661,test
0.057,sat,0,53.33414816856384,mnist-net,661,test
0.051,sat,0,234.71396660804749,mnist-net,661,test
0.049,unsat,0,3164.257513523102,mnist-net,661,test
0.045,cancelled,0,2987.665657043457,mnist-net,661,test
0.265,sat,0,2.865265369415283,mnist-net,69,test
0.133,sat,0,4.164425849914551,mnist-net,69,test
0.131,sat,0,3.574903011322021,mnist-net,69,test
0.065,unsat,0,3144.9446358680725,mnist-net,69,test
0.063,cancelled,0,3143.015969514847,mnist-net,69,test
0.087,sat,0,6.48486065864563,mnist-net,69,test
0.107,cancelled,0,12.869952917099,mnist-net,69,test
0.107,sat,0,6.421909332275391,mnist-net,69,test
0.079,unsat,0,3346.3830859661102,mnist-net,69,test
0.073,cancelled,0,3351.7742908000946,mnist-net,69,test
0.083,sat,0,5.1652672290802,mnist-net,69,test
0.081,unsat,0,3426.9407844543457,mnist-net,69,test
0.265,sat,0,5.381780385971069,mnist-net,701,test
0.133,sat,0,5.4397292137146,mnist-net,701,test
0.131,sat,0,5.619421720504761,mnist-net,701,test
0.063,unsat,0,3166.7320034503937,mnist-net,701,test
0.097,sat,0,40.86271262168884,mnist-net,701,test
0.065,unsat,0,3233.2010452747345,mnist-net,701,test
0.081,sat,0,23.139275550842285,mnist-net,701,test
0.071,unsat,0,3413.8406450748444,mnist-net,701,test
0.079,unsat,0,3469.417844057083,mnist-net,701,test
0.075,cancelled,0,35.46203422546387,mnist-net,701,test
0.265,sat,0,3.658240556716919,mnist-net,704,test
0.133,sat,0,3.693723678588867,mnist-net,704,test
0.131,sat,0,3.5176103115081787,mnist-net,704,test
0.065,sat,0,3.581526041030884,mnist-net,704,test
0.063,sat,0,3.6575562953948975,mnist-net,704,test
0.029,unsat,0,8.484812259674072,mnist-net,704,test
0.031,unsat,0,29.71113419532776,mnist-net,704,test
0.045,sat,0,3.5648677349090576,mnist-net,704,test
0.047,cancelled,0,21.001049995422363,mnist-net,704,test
0.035,unsat,0,87.35612964630127,mnist-net,704,test
0.039,unsat,0,962.778706073761,mnist-net,704,test
0.043,sat,0,2.6475658416748047,mnist-net,704,test
